symbol,direction,entry_time,entry_price,sl,tp1,tp2,tp3,confluences,exit_time,exit_reason,rr_realized,pnl_dollar,position_size,notional,margin_required,leverage_used,equity
US2000,short,2020-02-10 00:00:00+00:00,1667.3800048828125,1684.766810825893,1649.993198939732,1630.3166067940847,1610.6400146484375,OB+FVG+BOS,2020-02-11 00:00:00+00:00,sl,-1.0,-100.0,5.751487669867164,9589.91553906655,319.6638513022183,0.9589915539066549,9650.96773880398
US2000,short,2020-02-18 00:00:00+00:00,1680.3800048828125,1704.9303937639509,1655.8296160016741,1633.234815325056,1610.6400146484375,OB+FVG+BOS,2020-02-25 00:00:00+00:00,tp3,1.929547340120435,192.9547340120435,4.073255233721706,6844.616649530221,228.15388831767405,0.6844616649530222,9843.922472816024
US30,long,2020-02-21 00:00:00+00:00,29368.44921875,28795.850725446428,29941.047712053572,30513.646205357145,31086.244698660717,OB+FVG+BOS,2020-02-24 00:00:00+00:00,sl,-1.0,-100.0,0.17464244347388347,5128.977732601164,170.9659244200388,0.5128977732601163,9743.922472816024
US500,short,2020-03-26 00:00:00+00:00,2407.530029296875,2669.1588396344864,2145.9012189592636,1884.2724086216522,1622.6435982840408,OB+FVG,2020-04-06 00:00:00+00:00,sl,-1.0,-100.0,0.3822209024723151,920.2083005270508,30.67361001756836,0.09202083005270509,9643.922472816024
US30,short,2020-03-26 00:00:00+00:00,20538.33984375,22899.86209542411,18176.81759207589,15815.295340401783,13453.773088727674,OB+FVG,2020-04-07 00:00:00+00:00,sl,-1.0,-100.0,0.04234556753767995,869.7076569653387,28.990255232177958,0.08697076569653388,9543.922472816024
US100,short,2020-04-13 00:00:00+00:00,8058.41015625,8501.342267717633,7615.478044782367,7193.694100516183,6771.91015625,OB+FVG,2020-04-14 00:00:00+00:00,sl,-1.0,-100.0,0.22576823267262122,1819.3330191276639,60.64443397092213,0.18193330191276638,9443.922472816024
US500,short,2020-04-13 00:00:00+00:00,2663.300048828125,2823.617501395089,2502.982596261161,2347.421351841518,2191.860107421875,OB+FVG,2020-04-14 00:00:00+00:00,sl,-1.0,-100.0,0.6237624063932168,1661.266447404203,55.375548246806765,0.1661266447404203,9343.922472816024
US2000,short,2020-04-17 00:00:00+00:00,1224.1500244140625,1249.9949515206474,1198.3050973074776,1082.2625340053014,966.219970703125,OB+FVG,2020-04-23 00:00:00+00:00,tp1_sl,0.33,33.0,3.869231264905422,4736.519547397626,157.8839849132542,0.4736519547397626,9376.922472816024
US500,short,2020-04-23 00:00:00+00:00,2830.8798828125,2913.2557198660716,2748.5040457589284,2470.1820765904017,2191.860107421875,OB+FVG,2020-04-28 00:00:00+00:00,sl,-1.0,-100.0,1.213948210747369,3436.5415685809558,114.55138561936519,0.3436541568580956,9276.922472816024
US30,short,2020-04-23 00:00:00+00:00,23817.150390625,24499.97384207589,23134.32693917411,20673.988664899553,18213.650390625,OB+FVG,2020-04-28 00:00:00+00:00,sl,-1.0,-100.0,0.14645074035977512,3488.0393079671385,116.26797693223794,0.34880393079671385,9176.922472816024
US100,short,2020-04-28 00:00:00+00:00,8599.990234375,8995.598754882812,8204.381713867188,7488.145935058594,6771.91015625,OB+FVG,2020-04-29 00:00:00+00:00,sl,-1.0,-100.0,0.25277514213201885,2173.8637538281146,72.46212512760381,0.21738637538281147,9076.922472816024
US30,short,2020-04-30 00:00:00+00:00,23840.609375,24804.66238839286,22876.55636160714,20545.103376116072,18213.650390625,OB+FVG,2020-05-18 00:00:00+00:00,tp1_sl,0.33,33.0,0.10372873546451876,2472.956263172301,82.4318754390767,0.24729562631723012,9109.922472816024
US100,short,2020-05-01 00:00:00+00:00,8599.990234375,9025.90101841518,8174.079450334821,7472.99480329241,6771.91015625,OB+FVG,2020-05-05 00:00:00+00:00,sl,-1.0,-100.0,0.23479095563489244,2019.1999255796488,67.3066641859883,0.2019199925579649,9009.922472816024
US500,short,2020-05-08 00:00:00+00:00,2912.159912109375,2964.6777779715403,2859.6420462472097,2653.5660182407923,2447.489990234375,OB+FVG,2020-05-18 00:00:00+00:00,tp1_sl,0.33,33.0,1.9041139307231745,5545.084257141037,184.83614190470124,0.5545084257141036,9042.922472816024
